"Date Time, GMT-10:00","Temp, °C (LGR S/N: 21086839, SEN S/N: 21086839)","Intensity, Lux (LGR S/N: 21086839, SEN S/N: 21086839)"
23-03-22 14:52:34,29.652,15155.7
23-03-22 15:52:34,29.552,7577.8
23-03-22 16:52:34,29.652,2583.4
23-03-22 17:52:34,29.552,215.3
23-03-22 18:52:34,29.352,0.0
23-03-22 19:52:34,29.152,0.0
23-03-22 20:52:34,29.152,0.0
23-03-22 21:52:34,29.152,0.0
23-03-22 22:52:34,29.152,0.0
23-03-22 23:52:34,29.252,0.0
23-03-23 00:52:34,29.252,0.0
23-03-23 01:52:34,29.252,0.0
23-03-23 02:52:34,29.252,0.0
23-03-23 03:52:34,29.252,0.0
23-03-23 04:52:34,29.252,0.0
23-03-23 05:52:34,29.252,0.0
23-03-23 06:52:34,29.352,1173.3
23-03-23 07:52:34,29.552,3444.5
23-03-23 08:52:34,29.752,7233.4
23-03-23 09:52:34,29.853,8266.7
23-03-23 10:52:34,29.953,21355.7
23-03-23 11:52:34,30.054,8611.2
23-03-23 12:52:34,30.154,22044.6
23-03-23 13:52:34,29.853,22044.6
23-03-23 14:52:34,29.752,11711.2
23-03-23 15:52:34,29.452,1550.0
23-03-23 16:52:34,29.452,1205.6
23-03-23 17:52:34,29.452,129.2
23-03-23 18:52:34,29.352,0.0
23-03-23 19:52:34,29.252,0.0
23-03-23 20:52:34,29.252,0.0
23-03-23 21:52:34,29.252,0.0
23-03-23 22:52:34,29.152,0.0
23-03-23 23:52:34,29.252,0.0
23-03-24 00:52:34,29.152,0.0
23-03-24 01:52:34,29.152,0.0
23-03-24 02:52:34,29.152,0.0
23-03-24 03:52:34,29.152,0.0
23-03-24 04:52:34,29.152,0.0
23-03-24 05:52:34,29.152,0.0
23-03-24 06:52:34,29.252,1011.8
23-03-24 07:52:34,29.452,3788.9
23-03-24 08:52:34,29.652,10677.8
23-03-24 09:52:34,29.752,9300.1
23-03-24 10:52:34,29.252,10.8
23-03-24 11:52:34,29.252,53.8
23-03-24 12:52:34,28.953,0.0
23-03-24 13:52:34,26.292,538.2
23-03-24 14:52:34,25.416,258.3
23-03-24 15:52:34,25.805,96.9
23-03-24 16:52:34,26.781,172.2
